Datetime,Upstream,Downstream,Body,Actuator,Hyperbaric,Backseat,Spring Chamber,Primary Stem Seal,Secondary Stem Seal,Relief Port,BX Port,Flow Meter,Mass Spectrometer Mantissa,Mass Spectrometer,LVDT,Torque,Number Of Turns,Motor Speed,Ambient Temperature,Body Temperature,Monitor Temperature,Chamber Temperature,Hyperbaric Water Temperature,Close,Open,Cycle Count
01/10/2025 16:24:16.998,-1961590,-1961668,-1960495,-1960253,-1960273,-1959471,-1959954,-1960596,-1960241,-1960186,-1959501,-1952966,0,3,41,-203,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.008,-1961590,-1961668,-1960495,-1960253,-1960273,-1959471,-1959954,-1960595,-1960240,-1960186,-1959500,-1953025,0,0,32,-205,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.018,-1961591,-1961669,-1960495,-1960253,-1960273,-1959470,-1959954,-1960595,-1960240,-1960188,-1959499,-1953031,0,0,42,-211,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.028,-1961592,-1961669,-1960495,-1960253,-1960274,-1959471,-1959955,-1960595,-1960240,-1960188,-1959499,-1952974,0,5,57,-218,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.038,-1961592,-1961670,-1960494,-1960254,-1960275,-1959471,-1959955,-1960594,-1960241,-1960188,-1959499,-1952939,0,16,69,-215,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.048,-1961593,-1961670,-1960493,-1960254,-1960275,-1959471,-1959954,-1960593,-1960242,-1960188,-1959499,-1952982,0,6,51,-227,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.058,-1961592,-1961669,-1960493,-1960255,-1960275,-1959470,-1959953,-1960591,-1960243,-1960189,-1959499,-1953045,0,12,63,-248,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.068,-1961592,-1961669,-1960493,-1960254,-1960275,-1959470,-1959954,-1960591,-1960243,-1960189,-1959500,-1953034,0,4,82,-241,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.078,-1961593,-1961668,-1960493,-1960254,-1960275,-1959470,-1959954,-1960591,-1960243,-1960189,-1959498,-1953058,0,0,56,-219,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.088,-1961593,-1961668,-1960493,-1960254,-1960275,-1959470,-1959953,-1960591,-1960242,-1960188,-1959497,-1953092,0,0,44,-229,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.098,-1961593,-1961668,-1960492,-1960253,-1960274,-1959471,-1959952,-1960591,-1960241,-1960188,-1959496,-1953071,0,0,54,-237,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.108,-1961592,-1961668,-1960491,-1960254,-1960274,-1959471,-1959952,-1960591,-1960240,-1960188,-1959496,-1953038,0,0,77,-222,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.118,-1961592,-1961668,-1960490,-1960254,-1960273,-1959471,-1959951,-1960590,-1960240,-1960188,-1959496,-1952979,0,0,66,-210,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.128,-1961592,-1961668,-1960490,-1960255,-1960273,-1959471,-1959951,-1960590,-1960240,-1960188,-1959497,-1952990,0,0,41,-182,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.138,-1961592,-1961669,-1960491,-1960255,-1960273,-1959471,-1959953,-1960590,-1960239,-1960188,-1959497,-1952981,0,0,47,-188,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.148,-1961592,-1961669,-1960491,-1960254,-1960272,-1959471,-1959954,-1960590,-1960239,-1960187,-1959496,-1952974,0,0,60,-210,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.158,-1961593,-1961670,-1960492,-1960254,-1960273,-1959470,-1959954,-1960590,-1960239,-1960187,-1959496,-1952992,0,8,64,-207,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.168,-1961592,-1961671,-1960492,-1960253,-1960273,-1959470,-1959954,-1960590,-1960239,-1960186,-1959495,-1952973,0,9,71,-211,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.178,-1961593,-1961672,-1960491,-1960253,-1960274,-1959470,-1959954,-1960591,-1960238,-1960185,-1959495,-1952992,0,7,85,-215,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.188,-1961594,-1961671,-1960490,-1960254,-1960274,-1959470,-1959955,-1960592,-1960237,-1960185,-1959495,-1953034,0,2,77,-209,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.198,-1961595,-1961671,-1960489,-1960254,-1960272,-1959470,-1959955,-1960592,-1960238,-1960185,-1959494,-1953069,0,0,81,-233,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.208,-1961595,-1961671,-1960489,-1960253,-1960272,-1959470,-1959955,-1960592,-1960238,-1960185,-1959494,-1953059,0,0,92,-228,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.218,-1961597,-1961671,-1960488,-1960253,-1960273,-1959471,-1959955,-1960593,-1960239,-1960186,-1959494,-1953052,0,0,78,-222,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.228,-1961597,-1961671,-1960488,-1960253,-1960274,-1959472,-1959955,-1960593,-1960239,-1960186,-1959493,-1953024,0,15,61,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.238,-1961597,-1961671,-1960489,-1960253,-1960273,-1959473,-1959955,-1960593,-1960238,-1960186,-1959493,-1953040,0,2,53,-200,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.248,-1961596,-1961671,-1960489,-1960253,-1960272,-1959472,-1959955,-1960594,-1960237,-1960186,-1959493,-1953043,0,0,44,-188,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.258,-1961595,-1961670,-1960490,-1960253,-1960272,-1959472,-1959956,-1960594,-1960238,-1960186,-1959493,-1953002,0,14,53,-207,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.268,-1961595,-1961670,-1960490,-1960253,-1960273,-1959472,-1959957,-1960595,-1960238,-1960186,-1959493,-1953031,0,25,52,-225,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.278,-1961595,-1961671,-1960489,-1960252,-1960274,-1959472,-1959958,-1960595,-1960238,-1960186,-1959493,-1953069,0,33,56,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.288,-1961595,-1961671,-1960490,-1960251,-1960273,-1959472,-1959959,-1960594,-1960238,-1960186,-1959494,-1953040,0,19,58,-236,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.298,-1961595,-1961671,-1960492,-1960249,-1960272,-1959473,-1959959,-1960594,-1960239,-1960185,-1959494,-1953043,0,4,46,-236,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.308,-1961595,-1961672,-1960493,-1960249,-1960272,-1959473,-1959960,-1960594,-1960240,-1960184,-1959494,-1953071,0,6,59,-225,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.318,-1961593,-1961671,-1960494,-1960249,-1960272,-1959473,-1959960,-1960594,-1960240,-1960185,-1959494,-1953052,0,12,83,-216,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.328,-1961592,-1961671,-1960494,-1960249,-1960271,-1959473,-1959960,-1960593,-1960241,-1960185,-1959494,-1953057,0,13,76,-196,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.338,-1961593,-1961672,-1960494,-1960247,-1960272,-1959472,-1959960,-1960593,-1960241,-1960185,-1959494,-1953045,0,0,45,-189,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.348,-1961593,-1961672,-1960495,-1960247,-1960272,-1959471,-1959961,-1960592,-1960241,-1960184,-1959494,-1953027,0,0,51,-224,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.358,-1961593,-1961672,-1960494,-1960249,-1960272,-1959471,-1959961,-1960592,-1960242,-1960184,-1959494,-1953011,0,3,72,-247,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.368,-1961592,-1961672,-1960493,-1960250,-1960271,-1959471,-1959961,-1960592,-1960241,-1960184,-1959494,-1953022,0,0,67,-241,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.378,-1961593,-1961673,-1960494,-1960250,-1960269,-1959471,-1959961,-1960593,-1960241,-1960183,-1959495,-1953011,0,0,45,-213,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.388,-1961593,-1961673,-1960494,-1960250,-1960269,-1959472,-1959961,-1960593,-1960241,-1960183,-1959495,-1952982,0,0,37,-219,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.398,-1961592,-1961673,-1960494,-1960250,-1960269,-1959472,-1959961,-1960594,-1960241,-1960181,-1959496,-1953011,0,10,54,-202,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.408,-1961593,-1961673,-1960493,-1960250,-1960270,-1959471,-1959960,-1960594,-1960241,-1960180,-1959496,-1953020,0,15,46,-189,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.418,-1961592,-1961672,-1960494,-1960250,-1960270,-1959470,-1959960,-1960595,-1960241,-1960179,-1959496,-1952995,0,17,36,-232,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.428,-1961592,-1961672,-1960494,-1960250,-1960269,-1959469,-1959960,-1960595,-1960241,-1960179,-1959496,-1952993,0,19,71,-210,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.438,-1961591,-1961672,-1960493,-1960251,-1960270,-1959469,-1959961,-1960596,-1960241,-1960179,-1959497,-1953048,0,8,84,-182,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.448,-1961591,-1961673,-1960492,-1960251,-1960270,-1959469,-1959961,-1960596,-1960241,-1960178,-1959497,-1953064,0,0,63,-208,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.458,-1961592,-1961673,-1960492,-1960252,-1960271,-1959470,-1959961,-1960596,-1960242,-1960177,-1959499,-1953043,0,0,62,-217,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.468,-1961592,-1961672,-1960492,-1960252,-1960271,-1959470,-1959962,-1960596,-1960243,-1960177,-1959499,-1953053,0,0,58,-204,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.478,-1961591,-1961672,-1960490,-1960252,-1960272,-1959471,-1959962,-1960595,-1960243,-1960177,-1959499,-1953082,0,1,22,-196,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.488,-1961591,-1961672,-1960490,-1960251,-1960273,-1959471,-1959963,-1960595,-1960243,-1960177,-1959499,-1953072,0,0,25,-203,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.498,-1961592,-1961671,-1960489,-1960251,-1960272,-1959472,-1959963,-1960596,-1960243,-1960177,-1959498,-1953044,0,0,66,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.508,-1961592,-1961670,-1960488,-1960250,-1960271,-1959472,-1959963,-1960597,-1960244,-1960176,-1959498,-1953046,0,5,76,-224,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.518,-1961592,-1961671,-1960488,-1960250,-1960271,-1959472,-1959962,-1960598,-1960245,-1960177,-1959498,-1953020,0,0,82,-225,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.528,-1961592,-1961671,-1960488,-1960250,-1960272,-1959473,-1959961,-1960599,-1960246,-1960177,-1959498,-1952987,0,0,88,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.538,-1961592,-1961671,-1960488,-1960251,-1960272,-1959473,-1959961,-1960599,-1960246,-1960177,-1959499,-1952974,0,5,77,-222,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.548,-1961592,-1961671,-1960488,-1960251,-1960272,-1959472,-1959961,-1960599,-1960247,-1960178,-1959499,-1952973,0,0,51,-241,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.558,-1961593,-1961671,-1960488,-1960250,-1960273,-1959472,-1959960,-1960599,-1960247,-1960178,-1959500,-1953002,0,8,68,-212,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.568,-1961593,-1961672,-1960488,-1960250,-1960273,-1959472,-1959960,-1960598,-1960246,-1960178,-1959500,-1953031,0,13,79,-195,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.578,-1961593,-1961671,-1960487,-1960250,-1960274,-1959472,-1959960,-1960597,-1960246,-1960178,-1959501,-1953027,0,0,52,-223,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.588,-1961593,-1961671,-1960488,-1960250,-1960274,-1959472,-1959960,-1960597,-1960247,-1960177,-1959502,-1953003,0,0,82,-224,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.598,-1961593,-1961671,-1960488,-1960250,-1960273,-1959472,-1959960,-1960596,-1960247,-1960177,-1959501,-1952977,0,0,114,-194,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.608,-1961594,-1961671,-1960488,-1960249,-1960274,-1959472,-1959960,-1960596,-1960247,-1960178,-1959500,-1952996,0,15,91,-191,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.618,-1961594,-1961672,-1960489,-1960248,-1960273,-1959471,-1959959,-1960595,-1960246,-1960178,-1959499,-1953034,0,51,63,-223,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.628,-1961593,-1961673,-1960490,-1960247,-1960273,-1959470,-1959960,-1960595,-1960246,-1960178,-1959499,-1952988,0,29,77,-228,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.638,-1961592,-1961672,-1960492,-1960247,-1960273,-1959470,-1959960,-1960595,-1960247,-1960178,-1959499,-1952971,0,4,84,-234,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.648,-1961593,-1961673,-1960492,-1960247,-1960273,-1959470,-1959959,-1960596,-1960248,-1960177,-1959498,-1952979,0,25,86,-237,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.658,-1961595,-1961673,-1960492,-1960248,-1960274,-1959469,-1959960,-1960597,-1960248,-1960177,-1959498,-1952986,0,31,86,-257,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.668,-1961595,-1961672,-1960492,-1960248,-1960273,-1959469,-1959960,-1960597,-1960248,-1960177,-1959498,-1952992,0,28,65,-246,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.678,-1961596,-1961670,-1960491,-1960247,-1960272,-1959468,-1959961,-1960596,-1960249,-1960176,-1959499,-1952974,0,0,59,-206,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.688,-1961596,-1961669,-1960491,-1960247,-1960272,-1959468,-1959960,-1960595,-1960249,-1960175,-1959499,-1952968,0,0,65,-224,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.698,-1961597,-1961670,-1960491,-1960246,-1960273,-1959468,-1959959,-1960595,-1960249,-1960176,-1959500,-1952989,0,12,68,-222,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.708,-1961596,-1961670,-1960492,-1960246,-1960274,-1959468,-1959959,-1960595,-1960249,-1960177,-1959499,-1953033,0,23,74,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.718,-1961596,-1961670,-1960492,-1960246,-1960274,-1959468,-1959959,-1960596,-1960249,-1960177,-1959499,-1953032,0,21,63,-225,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.728,-1961597,-1961671,-1960492,-1960246,-1960275,-1959469,-1959960,-1960597,-1960249,-1960177,-1959499,-1953000,0,28,70,-190,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.738,-1961597,-1961672,-1960493,-1960246,-1960275,-1959470,-1959960,-1960597,-1960247,-1960177,-1959498,-1953060,0,21,83,-215,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.748,-1961596,-1961672,-1960493,-1960246,-1960274,-1959470,-1959960,-1960596,-1960247,-1960177,-1959498,-1953082,0,19,74,-242,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.758,-1961595,-1961672,-1960493,-1960247,-1960274,-1959471,-1959961,-1960595,-1960246,-1960176,-1959498,-1953044,0,27,71,-216,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.768,-1961595,-1961672,-1960494,-1960247,-1960274,-1959471,-1959962,-1960595,-1960246,-1960175,-1959499,-1953040,0,8,84,-187,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.778,-1961596,-1961672,-1960493,-1960247,-1960274,-1959471,-1959962,-1960594,-1960245,-1960173,-1959499,-1953019,0,20,88,-207,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.788,-1961596,-1961672,-1960492,-1960246,-1960274,-1959471,-1959962,-1960594,-1960245,-1960172,-1959499,-1953027,0,10,62,-225,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.798,-1961596,-1961673,-1960492,-1960246,-1960274,-1959471,-1959962,-1960594,-1960245,-1960171,-1959499,-1953004,0,0,32,-211,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.808,-1961596,-1961673,-1960492,-1960247,-1960275,-1959471,-1959963,-1960594,-1960246,-1960171,-1959499,-1952998,0,20,43,-214,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.818,-1961597,-1961673,-1960491,-1960247,-1960275,-1959472,-1959963,-1960594,-1960246,-1960170,-1959499,-1953037,0,39,69,-224,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.828,-1961597,-1961674,-1960490,-1960247,-1960274,-1959472,-1959963,-1960593,-1960247,-1960169,-1959499,-1953018,0,21,72,-219,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.838,-1961597,-1961673,-1960489,-1960248,-1960274,-1959472,-1959963,-1960593,-1960247,-1960169,-1959499,-1953008,0,0,42,-222,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.848,-1961598,-1961673,-1960488,-1960248,-1960274,-1959472,-1959963,-1960593,-1960247,-1960169,-1959499,-1953037,0,3,11,-223,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.858,-1961598,-1961673,-1960486,-1960249,-1960274,-1959472,-1959963,-1960592,-1960247,-1960169,-1959499,-1953034,0,0,45,-235,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.868,-1961598,-1961673,-1960487,-1960248,-1960274,-1959471,-1959962,-1960592,-1960246,-1960169,-1959499,-1953005,0,4,77,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.878,-1961598,-1961673,-1960488,-1960248,-1960273,-1959470,-1959962,-1960592,-1960245,-1960169,-1959500,-1953009,0,11,74,-220,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.888,-1961597,-1961673,-1960488,-1960248,-1960274,-1959470,-1959962,-1960592,-1960244,-1960168,-1959500,-1953010,0,0,59,-216,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.898,-1961596,-1961673,-1960488,-1960248,-1960275,-1959470,-1959962,-1960592,-1960244,-1960167,-1959500,-1953010,0,0,61,-238,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.908,-1961596,-1961672,-1960489,-1960248,-1960275,-1959470,-1959962,-1960592,-1960244,-1960167,-1959499,-1953040,0,0,85,-239,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.918,-1961597,-1961672,-1960490,-1960247,-1960275,-1959470,-1959962,-1960592,-1960245,-1960167,-1959499,-1953066,0,0,76,-235,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.928,-1961598,-1961673,-1960490,-1960247,-1960275,-1959470,-1959961,-1960593,-1960245,-1960168,-1959499,-1953062,0,0,63,-248,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.938,-1961598,-1961674,-1960489,-1960247,-1960275,-1959471,-1959961,-1960594,-1960246,-1960168,-1959499,-1953051,0,0,69,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.948,-1961598,-1961674,-1960489,-1960247,-1960275,-1959470,-1959962,-1960595,-1960247,-1960168,-1959499,-1953041,0,17,70,-215,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.958,-1961598,-1961674,-1960488,-1960248,-1960275,-1959470,-1959962,-1960594,-1960247,-1960169,-1959499,-1953048,0,0,62,-223,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.968,-1961598,-1961674,-1960487,-1960248,-1960276,-1959470,-1959961,-1960593,-1960247,-1960169,-1959499,-1953060,0,0,53,-227,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.978,-1961599,-1961674,-1960487,-1960249,-1960277,-1959469,-1959959,-1960594,-1960246,-1960169,-1959499,-1953043,0,0,56,-226,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.988,-1961599,-1961674,-1960487,-1960249,-1960277,-1959469,-1959958,-1960594,-1960246,-1960168,-1959499,-1953064,0,0,78,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:17.998,-1961598,-1961674,-1960487,-1960249,-1960278,-1959470,-1959957,-1960595,-1960247,-1960168,-1959499,-1953104,0,11,113,-237,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.008,-1961597,-1961674,-1960487,-1960248,-1960278,-1959470,-1959957,-1960596,-1960246,-1960168,-1959499,-1953052,0,15,107,-233,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.018,-1961596,-1961675,-1960486,-1960247,-1960278,-1959470,-1959957,-1960596,-1960247,-1960169,-1959500,-1953042,0,14,82,-247,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.028,-1961596,-1961676,-1960487,-1960247,-1960278,-1959470,-1959956,-1960596,-1960247,-1960169,-1959501,-1953064,0,30,69,-258,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.038,-1961597,-1961676,-1960488,-1960247,-1960279,-1959470,-1959956,-1960596,-1960246,-1960168,-1959501,-1952991,0,25,65,-228,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.048,-1961597,-1961676,-1960488,-1960248,-1960280,-1959470,-1959956,-1960596,-1960245,-1960168,-1959500,-1952993,0,16,68,-227,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.058,-1961597,-1961677,-1960489,-1960249,-1960280,-1959469,-1959957,-1960596,-1960245,-1960169,-1959500,-1953048,0,8,77,-212,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.068,-1961596,-1961678,-1960490,-1960248,-1960280,-1959469,-1959957,-1960596,-1960245,-1960169,-1959500,-1953067,0,6,101,-216,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.078,-1961595,-1961677,-1960491,-1960249,-1960280,-1959470,-1959955,-1960597,-1960244,-1960169,-1959500,-1953052,0,29,109,-212,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.088,-1961596,-1961678,-1960491,-1960249,-1960279,-1959470,-1959954,-1960597,-1960245,-1960169,-1959500,-1953031,0,40,79,-208,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.098,-1961597,-1961678,-1960491,-1960250,-1960280,-1959471,-1959954,-1960598,-1960246,-1960169,-1959500,-1953047,0,19,77,-218,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.108,-1961598,-1961678,-1960489,-1960250,-1960280,-1959471,-1959954,-1960598,-1960246,-1960168,-1959500,-1953041,0,0,76,-230,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.118,-1961599,-1961678,-1960489,-1960250,-1960280,-1959471,-1959954,-1960597,-1960246,-1960167,-1959500,-1953045,0,7,60,-232,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.128,-1961599,-1961679,-1960490,-1960251,-1960281,-1959471,-1959953,-1960597,-1960247,-1960167,-1959500,-1953062,0,16,50,-234,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.138,-1961599,-1961679,-1960491,-1960250,-1960281,-1959469,-1959953,-1960597,-1960247,-1960166,-1959500,-1953032,0,6,45,-239,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.148,-1961599,-1961680,-1960492,-1960250,-1960281,-1959468,-1959953,-1960596,-1960247,-1960166,-1959501,-1953022,0,8,59,-232,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.158,-1961599,-1961681,-1960492,-1960250,-1960281,-1959468,-1959953,-1960596,-1960247,-1960166,-1959501,-1953042,0,37,39,-196,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.168,-1961599,-1961681,-1960493,-1960250,-1960282,-1959468,-1959953,-1960597,-1960247,-1960166,-1959500,-1953008,0,28,38,-207,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
01/10/2025 16:24:18.178,-1961599,-1961680,-1960492,-1960250,-1960282,-1959469,-1959953,-1960596,-1960248,-1960167,-1959500,-1953009,0,0,75,-245,0,0,5861,1372,1372,1372,596.1,FALSE,FALSE,1
