Datetime,Upstream, 
11/09/2025 13:12:49.279,1871.243,
11/09/2025 13:12:49.280,1871.243,
11/09/2025 13:12:49.281,1875.226,
11/09/2025 13:12:49.282,1875.226,
11/09/2025 13:12:49.283,1875.226,
11/09/2025 13:12:49.284,1875.226,
11/09/2025 13:12:49.285,1879.178,
11/09/2025 13:12:49.286,1879.178,
11/09/2025 13:12:49.287,1879.178,
11/09/2025 13:12:49.288,1879.178,
11/09/2025 13:12:49.289,1883.16,
11/09/2025 13:12:49.290,1883.16,
11/09/2025 13:12:49.291,1883.16,
11/09/2025 13:12:49.292,1883.16,
11/09/2025 13:12:49.293,1887.192,
11/09/2025 13:12:49.294,1887.192,
11/09/2025 13:12:49.295,1887.192,
11/09/2025 13:12:49.296,1887.192,
11/09/2025 13:12:49.297,1891.269,
11/09/2025 13:12:49.298,1891.269,
11/09/2025 13:12:49.299,1891.269,
11/09/2025 13:12:49.300,1891.269,
11/09/2025 13:12:49.301,1895.398,
11/09/2025 13:12:49.302,1895.398,
11/09/2025 13:12:49.303,1895.398,
11/09/2025 13:12:49.304,1895.398,
11/09/2025 13:12:49.305,1899.572,
11/09/2025 13:12:49.306,1899.572,
11/09/2025 13:12:49.307,1899.572,
11/09/2025 13:12:49.308,1899.572,
11/09/2025 13:12:49.309,1903.734,
11/09/2025 13:12:49.310,1903.734,
11/09/2025 13:12:49.311,1903.734,
11/09/2025 13:12:49.312,1903.734,
11/09/2025 13:12:49.313,1907.863,
11/09/2025 13:12:49.314,1907.863,
11/09/2025 13:12:49.315,1907.863,
11/09/2025 13:12:49.316,1907.863,
11/09/2025 13:12:49.317,1911.992,
11/09/2025 13:12:49.318,1911.992,
11/09/2025 13:12:49.319,1911.992,
11/09/2025 13:12:49.320,1911.992,
11/09/2025 13:12:49.321,1916.128,
11/09/2025 13:12:49.322,1916.128,
11/09/2025 13:12:49.323,1916.128,
11/09/2025 13:12:49.324,1916.128,
11/09/2025 13:12:49.325,1920.272,
11/09/2025 13:12:49.326,1920.272,
11/09/2025 13:12:49.327,1920.272,
11/09/2025 13:12:49.328,1920.272,
11/09/2025 13:12:49.329,1924.427,
11/09/2025 13:12:49.330,1924.427,
11/09/2025 13:12:49.331,1924.427,
11/09/2025 13:12:49.332,1924.427,
11/09/2025 13:12:49.333,1928.589,
11/09/2025 13:12:49.334,1928.589,
11/09/2025 13:12:49.335,1928.589,
11/09/2025 13:12:49.336,1928.589,
11/09/2025 13:12:49.337,1932.725,
11/09/2025 13:12:49.338,1932.725,
11/09/2025 13:12:49.339,1932.725,
11/09/2025 13:12:49.340,1932.725,
11/09/2025 13:12:49.341,1936.833,
11/09/2025 13:12:49.342,1936.833,
11/09/2025 13:12:49.343,1936.833,
11/09/2025 13:12:49.344,1936.833,
11/09/2025 13:12:49.345,1940.906,
11/09/2025 13:12:49.346,1940.906,
11/09/2025 13:12:49.347,1940.906,
11/09/2025 13:12:49.348,1940.906,
11/09/2025 13:12:49.349,1944.95,
11/09/2025 13:12:49.350,1944.95,
11/09/2025 13:12:49.351,1944.95,
11/09/2025 13:12:49.352,1944.95,
11/09/2025 13:12:49.353,1948.987,
11/09/2025 13:12:49.354,1948.987,
11/09/2025 13:12:49.355,1948.987,
11/09/2025 13:12:49.356,1948.987,
11/09/2025 13:12:49.357,1953.029,
11/09/2025 13:12:49.358,1953.029,
11/09/2025 13:12:49.359,1953.029,
11/09/2025 13:12:49.360,1953.029,
11/09/2025 13:12:49.361,1957.078,
11/09/2025 13:12:49.362,1957.078,
11/09/2025 13:12:49.363,1957.078,
11/09/2025 13:12:49.364,1957.078,
11/09/2025 13:12:49.365,1961.136,
11/09/2025 13:12:49.366,1961.136,
11/09/2025 13:12:49.367,1961.136,
11/09/2025 13:12:49.368,1961.136,
11/09/2025 13:12:49.369,1965.201,
11/09/2025 13:12:49.370,1965.201,
11/09/2025 13:12:49.371,1965.201,
11/09/2025 13:12:49.372,1965.201,
11/09/2025 13:12:49.373,1969.248,
11/09/2025 13:12:49.374,1969.248,
11/09/2025 13:12:49.375,1969.248,
11/09/2025 13:12:49.376,1969.248,
11/09/2025 13:12:49.377,1973.264,
11/09/2025 13:12:49.378,1973.264,
11/09/2025 13:12:49.379,1973.264,
11/09/2025 13:12:49.380,1973.264,
11/09/2025 13:12:49.381,1977.273,
11/09/2025 13:12:49.382,1977.273,
11/09/2025 13:12:49.383,1977.273,
11/09/2025 13:12:49.384,1977.273,
11/09/2025 13:12:49.385,1981.291,
11/09/2025 13:12:49.386,1981.291,
11/09/2025 13:12:49.387,1981.291,
11/09/2025 13:12:49.388,1981.291,
11/09/2025 13:12:49.389,1985.321,
11/09/2025 13:12:49.390,1985.321,
11/09/2025 13:12:49.391,1985.321,
11/09/2025 13:12:49.392,1985.321,
11/09/2025 13:12:49.393,1989.357,
11/09/2025 13:12:49.394,1989.357,
11/09/2025 13:12:49.395,1989.357,
11/09/2025 13:12:49.396,1989.357,
11/09/2025 13:12:49.397,1993.407,
11/09/2025 13:12:49.398,1993.407,
11/09/2025 13:12:49.399,1993.407,
11/09/2025 13:12:49.400,1993.407,
11/09/2025 13:12:49.401,1997.439,
11/09/2025 13:12:49.402,1997.439,
11/09/2025 13:12:49.403,1997.439,
11/09/2025 13:12:49.404,1997.439,
11/09/2025 13:12:49.405,2001.438,
11/09/2025 13:12:49.406,2001.438,
11/09/2025 13:12:49.407,2001.438,
11/09/2025 13:12:49.408,2001.438,
11/09/2025 13:12:49.409,2005.434,
11/09/2025 13:12:49.410,2005.434,
11/09/2025 13:12:49.411,2005.434,
11/09/2025 13:12:49.412,2005.434,
11/09/2025 13:12:49.413,2009.437,
11/09/2025 13:12:49.414,2009.437,
11/09/2025 13:12:49.415,2009.437,
11/09/2025 13:12:49.416,2009.437,
11/09/2025 13:12:49.417,2013.451,
11/09/2025 13:12:49.418,2013.451,
11/09/2025 13:12:49.419,2013.451,
11/09/2025 13:12:49.420,2013.451,
11/09/2025 13:12:49.421,2017.468,
11/09/2025 13:12:49.422,2017.468,
11/09/2025 13:12:49.423,2017.468,
11/09/2025 13:12:49.424,2017.468,
11/09/2025 13:12:49.425,2021.494,
11/09/2025 13:12:49.426,2021.494,
11/09/2025 13:12:49.427,2021.494,
11/09/2025 13:12:49.428,2021.494,
11/09/2025 13:12:49.429,2025.501,
11/09/2025 13:12:49.430,2025.501,
11/09/2025 13:12:49.431,2025.501,
11/09/2025 13:12:49.432,2025.501,
11/09/2025 13:12:49.433,2029.479,
11/09/2025 13:12:49.434,2029.479,
11/09/2025 13:12:49.435,2029.479,
11/09/2025 13:12:49.436,2029.479,
11/09/2025 13:12:49.437,2033.452,
11/09/2025 13:12:49.438,2033.452,
11/09/2025 13:12:49.439,2033.452,
11/09/2025 13:12:49.440,2033.452,
11/09/2025 13:12:49.441,2037.438,
11/09/2025 13:12:49.442,2037.438,
11/09/2025 13:12:49.443,2037.438,
11/09/2025 13:12:49.444,2037.438,
11/09/2025 13:12:49.445,2041.431,
11/09/2025 13:12:49.446,2041.431,
11/09/2025 13:12:49.447,2041.431,
11/09/2025 13:12:49.448,2041.431,
11/09/2025 13:12:49.449,2045.435,
11/09/2025 13:12:49.450,2045.435,
11/09/2025 13:12:49.451,2045.435,
11/09/2025 13:12:49.452,2045.435,
11/09/2025 13:12:49.453,2049.449,
11/09/2025 13:12:49.454,2049.449,
11/09/2025 13:12:49.455,2049.449,
11/09/2025 13:12:49.456,2049.449,
11/09/2025 13:12:49.457,2053.443,
11/09/2025 13:12:49.458,2053.443,
11/09/2025 13:12:49.459,2053.443,
11/09/2025 13:12:49.460,2053.443,
11/09/2025 13:12:49.461,2057.406,
11/09/2025 13:12:49.462,2057.406,
11/09/2025 13:12:49.463,2057.406,
11/09/2025 13:12:49.464,2057.406,
11/09/2025 13:12:49.465,2061.338,
11/09/2025 13:12:49.466,2061.338,
11/09/2025 13:12:49.467,2061.338,
11/09/2025 13:12:49.468,2061.338,
11/09/2025 13:12:49.469,2065.24,
11/09/2025 13:12:49.470,2065.24,
11/09/2025 13:12:49.471,2065.24,
11/09/2025 13:12:49.472,2065.24,
11/09/2025 13:12:49.473,2069.149,
11/09/2025 13:12:49.474,2069.149,
11/09/2025 13:12:49.475,2069.149,
11/09/2025 13:12:49.476,2069.149,
11/09/2025 13:12:49.477,2073.109,
11/09/2025 13:12:49.478,2073.109,
11/09/2025 13:12:49.479,2073.109,
11/09/2025 13:12:49.480,2073.109,
11/09/2025 13:12:49.481,2077.118,
11/09/2025 13:12:49.482,2077.118,
11/09/2025 13:12:49.483,2077.118,
11/09/2025 13:12:49.484,2077.118,
11/09/2025 13:12:49.485,2081.179,
11/09/2025 13:12:49.486,2081.179,
11/09/2025 13:12:49.487,2081.179,
11/09/2025 13:12:49.488,2081.179,
11/09/2025 13:12:49.489,2085.287,
11/09/2025 13:12:49.490,2085.287,
11/09/2025 13:12:49.491,2085.287,
11/09/2025 13:12:49.492,2085.287,
11/09/2025 13:12:49.493,2089.407,
11/09/2025 13:12:49.494,2089.407,
11/09/2025 13:12:49.495,2089.407,
11/09/2025 13:12:49.496,2089.407,
11/09/2025 13:12:49.497,2093.492,
11/09/2025 13:12:49.498,2093.492,
11/09/2025 13:12:49.499,2093.492,
11/09/2025 13:12:49.500,2093.492,
11/09/2025 13:12:49.501,2097.571,
11/09/2025 13:12:49.502,2097.571,
11/09/2025 13:12:49.503,2097.571,
11/09/2025 13:12:49.504,2097.571,
11/09/2025 13:12:49.505,2101.654,
11/09/2025 13:12:49.506,2101.654,
11/09/2025 13:12:49.507,2101.654,
11/09/2025 13:12:49.508,2101.654,
11/09/2025 13:12:49.509,2105.743,
11/09/2025 13:12:49.510,2105.743,
11/09/2025 13:12:49.511,2105.743,
11/09/2025 13:12:49.512,2105.743,
11/09/2025 13:12:49.513,2109.839,
11/09/2025 13:12:49.514,2109.839,
11/09/2025 13:12:49.515,2109.839,
11/09/2025 13:12:49.516,2109.839,
11/09/2025 13:12:49.517,2113.943,
11/09/2025 13:12:49.518,2113.943,
11/09/2025 13:12:49.519,2113.943,
11/09/2025 13:12:49.520,2113.943,
11/09/2025 13:12:49.521,2118.032,
11/09/2025 13:12:49.522,2118.032,
11/09/2025 13:12:49.523,2118.032,
11/09/2025 13:12:49.524,2118.032,
11/09/2025 13:12:49.525,2122.087,
11/09/2025 13:12:49.526,2122.087,
11/09/2025 13:12:49.527,2122.087,
11/09/2025 13:12:49.528,2122.087,
11/09/2025 13:12:49.529,2126.134,
11/09/2025 13:12:49.530,2126.134,
11/09/2025 13:12:49.531,2126.134,
11/09/2025 13:12:49.532,2126.134,
11/09/2025 13:12:49.533,2130.193,
11/09/2025 13:12:49.534,2130.193,
11/09/2025 13:12:49.535,2130.193,
11/09/2025 13:12:49.536,2130.193,
11/09/2025 13:12:49.537,2134.261,
11/09/2025 13:12:49.538,2134.261,
11/09/2025 13:12:49.539,2134.261,
11/09/2025 13:12:49.540,2134.261,
11/09/2025 13:12:49.541,2138.337,
11/09/2025 13:12:49.542,2138.337,
11/09/2025 13:12:49.543,2138.337,
11/09/2025 13:12:49.544,2138.337,
11/09/2025 13:12:49.545,2142.422,
11/09/2025 13:12:49.546,2142.422,
11/09/2025 13:12:49.547,2142.422,
11/09/2025 13:12:49.548,2142.422,
11/09/2025 13:12:49.549,2146.491,
11/09/2025 13:12:49.550,2146.491,
11/09/2025 13:12:49.551,2146.491,
11/09/2025 13:12:49.552,2146.491,
11/09/2025 13:12:49.553,2150.528,
11/09/2025 13:12:49.554,2150.528,
11/09/2025 13:12:49.555,2150.528,
11/09/2025 13:12:49.556,2150.528,
11/09/2025 13:12:49.557,2154.558,
11/09/2025 13:12:49.558,2154.558,
11/09/2025 13:12:49.559,2154.558,
11/09/2025 13:12:49.560,2154.558,
11/09/2025 13:12:49.561,2158.596,
11/09/2025 13:12:49.562,2158.596,
11/09/2025 13:12:49.563,2158.596,
11/09/2025 13:12:49.564,2158.596,
11/09/2025 13:12:49.565,2162.643,
11/09/2025 13:12:49.566,2162.643,
11/09/2025 13:12:49.567,2162.643,
11/09/2025 13:12:49.568,2162.643,
11/09/2025 13:12:49.569,2166.696,
11/09/2025 13:12:49.570,2166.696,
11/09/2025 13:12:49.571,2166.696,
11/09/2025 13:12:49.572,2166.696,
11/09/2025 13:12:49.573,2170.76,
11/09/2025 13:12:49.574,2170.76,
11/09/2025 13:12:49.575,2170.76,
11/09/2025 13:12:49.576,2170.76,
11/09/2025 13:12:49.577,2174.805,
11/09/2025 13:12:49.578,2174.805,
11/09/2025 13:12:49.579,2174.805,
11/09/2025 13:12:49.580,2174.805,
11/09/2025 13:12:49.581,2178.819,
11/09/2025 13:12:49.582,2178.819,
11/09/2025 13:12:49.583,2178.819,
11/09/2025 13:12:49.584,2178.819,
11/09/2025 13:12:49.585,2182.801,
11/09/2025 13:12:49.586,2182.801,
11/09/2025 13:12:49.587,2182.801,
11/09/2025 13:12:49.588,2182.801,
11/09/2025 13:12:49.589,2186.754,
11/09/2025 13:12:49.590,2186.754,
11/09/2025 13:12:49.591,2186.754,
11/09/2025 13:12:49.592,2186.754,
11/09/2025 13:12:49.593,2190.707,
11/09/2025 13:12:49.594,2190.707,
11/09/2025 13:12:49.595,2190.707,
11/09/2025 13:12:49.596,2190.707,
11/09/2025 13:12:49.597,2194.706,
11/09/2025 13:12:49.598,2194.706,
11/09/2025 13:12:49.599,2194.706,
11/09/2025 13:12:49.600,2194.706,
11/09/2025 13:12:49.601,2198.755,
11/09/2025 13:12:49.602,2198.755,
11/09/2025 13:12:49.603,2198.755,
11/09/2025 13:12:49.604,2198.755,
11/09/2025 13:12:49.605,2202.851,
11/09/2025 13:12:49.606,2202.851,
11/09/2025 13:12:49.607,2202.851,
11/09/2025 13:12:49.608,2202.851,
11/09/2025 13:12:49.609,2206.996,
11/09/2025 13:12:49.610,2206.996,
11/09/2025 13:12:49.611,2206.996,
11/09/2025 13:12:49.612,2206.996,
11/09/2025 13:12:49.613,2211.154,
11/09/2025 13:12:49.614,2211.154,
11/09/2025 13:12:49.615,2211.154,
11/09/2025 13:12:49.616,2211.154,
11/09/2025 13:12:49.617,2215.282,
11/09/2025 13:12:49.618,2215.282,
11/09/2025 13:12:49.619,2215.282,
11/09/2025 13:12:49.620,2215.282,
11/09/2025 13:12:49.621,2219.394,
11/09/2025 13:12:49.622,2219.394,
11/09/2025 13:12:49.623,2219.394,
11/09/2025 13:12:49.624,2219.394,
11/09/2025 13:12:49.625,2223.516,
11/09/2025 13:12:49.626,2223.516,
11/09/2025 13:12:49.627,2223.516,
11/09/2025 13:12:49.628,2223.516,
11/09/2025 13:12:49.629,2227.646,
11/09/2025 13:12:49.630,2227.646,
11/09/2025 13:12:49.631,2227.646,
11/09/2025 13:12:49.632,2227.646,
11/09/2025 13:12:49.633,2231.789,
11/09/2025 13:12:49.634,2231.789,
11/09/2025 13:12:49.635,2231.789,
11/09/2025 13:12:49.636,2231.789,
11/09/2025 13:12:49.637,2235.939,
11/09/2025 13:12:49.638,2235.939,
11/09/2025 13:12:49.639,2235.939,
11/09/2025 13:12:49.640,2235.939,
11/09/2025 13:12:49.641,2240.08,
11/09/2025 13:12:49.642,2240.08,
11/09/2025 13:12:49.643,2240.08,
11/09/2025 13:12:49.644,2240.08,
11/09/2025 13:12:49.645,2244.187,
11/09/2025 13:12:49.646,2244.187,
11/09/2025 13:12:49.647,2244.187,
11/09/2025 13:12:49.648,2244.187,
11/09/2025 13:12:49.649,2248.284,
11/09/2025 13:12:49.650,2248.284,
11/09/2025 13:12:49.651,2248.284,
11/09/2025 13:12:49.652,2248.284,
11/09/2025 13:12:49.653,2252.385,
11/09/2025 13:12:49.654,2252.385,
11/09/2025 13:12:49.655,2252.385,
11/09/2025 13:12:49.656,2252.385,
11/09/2025 13:12:49.657,2256.495,
11/09/2025 13:12:49.658,2256.495,
11/09/2025 13:12:49.659,2256.495,
11/09/2025 13:12:49.660,2256.495,
11/09/2025 13:12:49.661,2260.612,
11/09/2025 13:12:49.662,2260.612,
11/09/2025 13:12:49.663,2260.612,
11/09/2025 13:12:49.664,2260.612,
11/09/2025 13:12:49.665,2264.735,
11/09/2025 13:12:49.666,2264.735,
11/09/2025 13:12:49.667,2264.735,
11/09/2025 13:12:49.668,2264.735,
11/09/2025 13:12:49.669,2268.844,
11/09/2025 13:12:49.670,2268.844,
11/09/2025 13:12:49.671,2268.844,
11/09/2025 13:12:49.672,2268.844,
11/09/2025 13:12:49.673,2272.921,
11/09/2025 13:12:49.674,2272.921,
11/09/2025 13:12:49.675,2272.921,
11/09/2025 13:12:49.676,2272.921,
11/09/2025 13:12:49.677,2276.99,
11/09/2025 13:12:49.678,2276.99,
11/09/2025 13:12:49.679,2276.99,
11/09/2025 13:12:49.680,2276.99,
11/09/2025 13:12:49.681,2281.068,
11/09/2025 13:12:49.682,2281.068,
11/09/2025 13:12:49.683,2281.068,
11/09/2025 13:12:49.684,2281.068,
11/09/2025 13:12:49.685,2285.155,
11/09/2025 13:12:49.686,2285.155,
11/09/2025 13:12:49.687,2285.155,
11/09/2025 13:12:49.688,2285.155,
11/09/2025 13:12:49.689,2289.252,
11/09/2025 13:12:49.690,2289.252,
11/09/2025 13:12:49.691,2289.252,
11/09/2025 13:12:49.692,2289.252,
11/09/2025 13:12:49.693,2293.357,
11/09/2025 13:12:49.694,2293.357,
11/09/2025 13:12:49.695,2293.357,
11/09/2025 13:12:49.696,2293.357,
11/09/2025 13:12:49.697,2297.449,
11/09/2025 13:12:49.698,2297.449,
11/09/2025 13:12:49.699,2297.449,
11/09/2025 13:12:49.700,2297.449,
11/09/2025 13:12:49.701,2301.507,
11/09/2025 13:12:49.702,2301.507,
11/09/2025 13:12:49.703,2301.507,
11/09/2025 13:12:49.704,2301.507,
11/09/2025 13:12:49.705,2305.533,
11/09/2025 13:12:49.706,2305.533,
11/09/2025 13:12:49.707,2305.533,
11/09/2025 13:12:49.708,2305.533,
11/09/2025 13:12:49.709,2309.527,
11/09/2025 13:12:49.710,2309.527,
11/09/2025 13:12:49.711,2309.527,
11/09/2025 13:12:49.712,2309.527,
11/09/2025 13:12:49.713,2313.516,
11/09/2025 13:12:49.714,2313.516,
11/09/2025 13:12:49.715,2313.516,
11/09/2025 13:12:49.716,2313.516,
11/09/2025 13:12:49.717,2317.555,
11/09/2025 13:12:49.718,2317.555,
11/09/2025 13:12:49.719,2317.555,
11/09/2025 13:12:49.720,2317.555,
11/09/2025 13:12:49.721,2321.641,
11/09/2025 13:12:49.722,2321.641,
11/09/2025 13:12:49.723,2321.641,
11/09/2025 13:12:49.724,2321.641,
11/09/2025 13:12:49.725,2325.78,
11/09/2025 13:12:49.726,2325.78,
11/09/2025 13:12:49.727,2325.78,
11/09/2025 13:12:49.728,2325.78,
11/09/2025 13:12:49.729,2329.966,
11/09/2025 13:12:49.730,2329.966,
11/09/2025 13:12:49.731,2329.966,
11/09/2025 13:12:49.732,2329.966,
11/09/2025 13:12:49.733,2334.176,
11/09/2025 13:12:49.734,2334.176,
11/09/2025 13:12:49.735,2334.176,
11/09/2025 13:12:49.736,2334.176,
11/09/2025 13:12:49.737,2338.355,
11/09/2025 13:12:49.738,2338.355,
11/09/2025 13:12:49.739,2338.355,
11/09/2025 13:12:49.740,2338.355,
11/09/2025 13:12:49.741,2342.511,
11/09/2025 13:12:49.742,2342.511,
11/09/2025 13:12:49.743,2342.511,
11/09/2025 13:12:49.744,2342.511,
11/09/2025 13:12:49.745,2346.675,
11/09/2025 13:12:49.746,2346.675,
11/09/2025 13:12:49.747,2346.675,
11/09/2025 13:12:49.748,2346.675,
11/09/2025 13:12:49.749,2350.844,
11/09/2025 13:12:49.750,2350.844,
11/09/2025 13:12:49.751,2350.844,
11/09/2025 13:12:49.752,2350.844,
11/09/2025 13:12:49.753,2355.018,
11/09/2025 13:12:49.754,2355.018,
11/09/2025 13:12:49.755,2355.018,
11/09/2025 13:12:49.756,2355.018,
11/09/2025 13:12:49.757,2359.2,
11/09/2025 13:12:49.758,2359.2,
11/09/2025 13:12:49.759,2359.2,
11/09/2025 13:12:49.760,2359.2,
11/09/2025 13:12:49.761,2363.371,
11/09/2025 13:12:49.762,2363.371,
11/09/2025 13:12:49.763,2363.371,
11/09/2025 13:12:49.764,2363.371,
11/09/2025 13:12:49.765,2367.512,
11/09/2025 13:12:49.766,2367.512,
11/09/2025 13:12:49.767,2367.512,
11/09/2025 13:12:49.768,2367.512,
11/09/2025 13:12:49.769,2371.637,
11/09/2025 13:12:49.770,2371.637,
11/09/2025 13:12:49.771,2371.637,
11/09/2025 13:12:49.772,2371.637,
11/09/2025 13:12:49.773,2375.77,
11/09/2025 13:12:49.774,2375.77,
11/09/2025 13:12:49.775,2375.77,
11/09/2025 13:12:49.776,2375.77,
11/09/2025 13:12:49.777,2379.914,
11/09/2025 13:12:49.778,2379.914,
11/09/2025 13:12:49.779,2379.914,
11/09/2025 13:12:49.780,2379.914,
11/09/2025 13:12:49.781,2384.065,
11/09/2025 13:12:49.782,2384.065,
11/09/2025 13:12:49.783,2384.065,
11/09/2025 13:12:49.784,2384.065,
11/09/2025 13:12:49.785,2388.226,
11/09/2025 13:12:49.786,2388.226,
11/09/2025 13:12:49.787,2388.226,
11/09/2025 13:12:49.788,2388.226,
11/09/2025 13:12:49.789,2392.38,
11/09/2025 13:12:49.790,2392.38,
11/09/2025 13:12:49.791,2392.38,
11/09/2025 13:12:49.792,2392.38,
11/09/2025 13:12:49.793,2396.5,
11/09/2025 13:12:49.794,2396.5,
11/09/2025 13:12:49.795,2396.5,
11/09/2025 13:12:49.796,2396.5,
11/09/2025 13:12:49.797,2400.608,
11/09/2025 13:12:49.798,2400.608,
11/09/2025 13:12:49.799,2400.608,
11/09/2025 13:12:49.800,2400.608,
11/09/2025 13:12:49.801,2404.72,
11/09/2025 13:12:49.802,2404.72,
11/09/2025 13:12:49.803,2404.72,
11/09/2025 13:12:49.804,2404.72,
11/09/2025 13:12:49.805,2408.843,
11/09/2025 13:12:49.806,2408.843,
11/09/2025 13:12:49.807,2408.843,
11/09/2025 13:12:49.808,2408.843,
11/09/2025 13:12:49.809,2412.972,
11/09/2025 13:12:49.810,2412.972,
11/09/2025 13:12:49.811,2412.972,
11/09/2025 13:12:49.812,2412.972,
11/09/2025 13:12:49.813,2417.107,
11/09/2025 13:12:49.814,2417.107,
11/09/2025 13:12:49.815,2417.107,
11/09/2025 13:12:49.816,2417.107,
11/09/2025 13:12:49.817,2421.23,
11/09/2025 13:12:49.818,2421.23,
11/09/2025 13:12:49.819,2421.23,
11/09/2025 13:12:49.820,2421.23,
11/09/2025 13:12:49.821,2425.323,
11/09/2025 13:12:49.822,2425.323,
11/09/2025 13:12:49.823,2425.323,
11/09/2025 13:12:49.824,2425.323,
11/09/2025 13:12:49.825,2429.382,
11/09/2025 13:12:49.826,2429.382,
11/09/2025 13:12:49.827,2429.382,
11/09/2025 13:12:49.828,2429.382,
11/09/2025 13:12:49.829,2433.408,
11/09/2025 13:12:49.830,2433.408,
11/09/2025 13:12:49.831,2433.408,
11/09/2025 13:12:49.832,2433.408,
11/09/2025 13:12:49.833,2437.413,
11/09/2025 13:12:49.834,2437.413,
11/09/2025 13:12:49.835,2437.413,
11/09/2025 13:12:49.836,2437.413,
11/09/2025 13:12:49.837,2441.426,
11/09/2025 13:12:49.838,2441.426,
11/09/2025 13:12:49.839,2441.426,
11/09/2025 13:12:49.840,2441.426,
11/09/2025 13:12:49.841,2445.452,
11/09/2025 13:12:49.842,2445.452,
11/09/2025 13:12:49.843,2445.452,
11/09/2025 13:12:49.844,2445.452,
11/09/2025 13:12:49.845,2449.485,
11/09/2025 13:12:49.846,2449.485,
11/09/2025 13:12:49.847,2449.485,
11/09/2025 13:12:49.848,2449.485,
11/09/2025 13:12:49.849,2453.529,
11/09/2025 13:12:49.850,2453.529,
11/09/2025 13:12:49.851,2453.529,
11/09/2025 13:12:49.852,2453.529,
11/09/2025 13:12:49.853,2457.57,
11/09/2025 13:12:49.854,2457.57,
11/09/2025 13:12:49.855,2457.57,
11/09/2025 13:12:49.856,2457.57,
11/09/2025 13:12:49.857,2461.581,
11/09/2025 13:12:49.858,2461.581,
11/09/2025 13:12:49.859,2461.581,
11/09/2025 13:12:49.860,2461.581,
11/09/2025 13:12:49.861,2465.573,
11/09/2025 13:12:49.862,2465.573,
11/09/2025 13:12:49.863,2465.573,
11/09/2025 13:12:49.864,2465.573,
11/09/2025 13:12:49.865,2469.576,
11/09/2025 13:12:49.866,2469.576,
11/09/2025 13:12:49.867,2469.576,
11/09/2025 13:12:49.868,2469.576,
11/09/2025 13:12:49.869,2473.587,
11/09/2025 13:12:49.870,2473.587,
11/09/2025 13:12:49.871,2473.587,
11/09/2025 13:12:49.872,2473.587,
11/09/2025 13:12:49.873,2477.61,
11/09/2025 13:12:49.874,2477.61,
11/09/2025 13:12:49.875,2477.61,
11/09/2025 13:12:49.876,2477.61,
11/09/2025 13:12:49.877,2481.644,
11/09/2025 13:12:49.878,2481.644,
11/09/2025 13:12:49.879,2481.644,
11/09/2025 13:12:49.880,2481.644,
11/09/2025 13:12:49.881,2485.675,
11/09/2025 13:12:49.882,2485.675,
11/09/2025 13:12:49.883,2485.675,
11/09/2025 13:12:49.884,2485.675,
11/09/2025 13:12:49.885,2489.675,
11/09/2025 13:12:49.886,2489.675,
11/09/2025 13:12:49.887,2489.675,
11/09/2025 13:12:49.888,2489.675,
11/09/2025 13:12:49.889,2493.673,
11/09/2025 13:12:49.890,2493.673,
11/09/2025 13:12:49.891,2493.673,
11/09/2025 13:12:49.892,2493.673,
11/09/2025 13:12:49.893,2497.719,
11/09/2025 13:12:49.894,2497.719,
11/09/2025 13:12:49.895,2497.719,
11/09/2025 13:12:49.896,2497.719,
11/09/2025 13:12:49.897,2501.815,
11/09/2025 13:12:49.898,2501.815,
11/09/2025 13:12:49.899,2501.815,
11/09/2025 13:12:49.900,2501.815,
11/09/2025 13:12:49.901,2505.953,
11/09/2025 13:12:49.902,2505.953,
11/09/2025 13:12:49.903,2505.953,
11/09/2025 13:12:49.904,2505.953,
11/09/2025 13:12:49.905,2510.141,
11/09/2025 13:12:49.906,2510.141,
11/09/2025 13:12:49.907,2510.141,
11/09/2025 13:12:49.908,2510.141,
11/09/2025 13:12:49.909,2514.346,
11/09/2025 13:12:49.910,2514.346,
11/09/2025 13:12:49.911,2514.346,
11/09/2025 13:12:49.912,2514.346,
11/09/2025 13:12:49.913,2518.516,
11/09/2025 13:12:49.914,2518.516,
11/09/2025 13:12:49.915,2518.516,
11/09/2025 13:12:49.916,2518.516,
11/09/2025 13:12:49.917,2522.672,
11/09/2025 13:12:49.918,2522.672,
11/09/2025 13:12:49.919,2522.672,
11/09/2025 13:12:49.920,2522.672,
11/09/2025 13:12:49.921,2526.834,
11/09/2025 13:12:49.922,2526.834,
11/09/2025 13:12:49.923,2526.834,
11/09/2025 13:12:49.924,2526.834,
11/09/2025 13:12:49.925,2531.001,
11/09/2025 13:12:49.926,2531.001,
11/09/2025 13:12:49.927,2531.001,
11/09/2025 13:12:49.928,2531.001,
11/09/2025 13:12:49.929,2535.178,
11/09/2025 13:12:49.930,2535.178,
11/09/2025 13:12:49.931,2535.178,
11/09/2025 13:12:49.932,2535.178,
11/09/2025 13:12:49.933,2539.36,
11/09/2025 13:12:49.934,2539.36,
11/09/2025 13:12:49.935,2539.36,
11/09/2025 13:12:49.936,2539.36,
11/09/2025 13:12:49.937,2543.535,
11/09/2025 13:12:49.938,2543.535,
11/09/2025 13:12:49.939,2543.535,
11/09/2025 13:12:49.940,2543.535,
11/09/2025 13:12:49.941,2547.677,
11/09/2025 13:12:49.942,2547.677,
11/09/2025 13:12:49.943,2547.677,
11/09/2025 13:12:49.944,2547.677,
